,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
853,80,0,6,6,1964,1964,115,445,0,563,1127,1445,0,1445,0,1,1,3,7,1,2,645,180,0,0,8,2009,158000
854,20,102,5,4,1955,1974,0,446,1085,372,1763,1779,0,1779,1,1,1,3,6,1,2,454,0,418,0,7,2006,170000
855,20,0,5,8,1962,2010,0,469,0,381,1040,1040,0,1040,1,1,1,3,6,0,1,260,0,104,0,4,2010,127000
856,80,0,6,6,1978,1978,0,447,435,0,940,1026,0,1026,1,1,0,3,5,0,2,576,0,0,34,10,2008,147000
857,60,65,6,5,1994,1995,0,8,0,702,702,702,779,1481,0,2,1,3,6,1,2,343,0,36,0,3,2009,174000
858,20,80,7,5,1976,1976,189,8,0,1090,1090,1370,0,1370,0,2,0,3,6,1,2,479,0,0,0,6,2009,152000
859,60,0,6,7,1968,1984,220,508,0,435,1054,1512,1142,2654,1,2,1,4,9,1,2,619,0,65,0,8,2006,250000
860,50,55,7,8,1918,1998,0,8,0,912,912,912,514,1426,0,1,1,3,7,1,1,216,0,240,0,6,2007,189950
861,190,75,5,4,1965,1965,0,183,0,198,1039,1039,0,1039,1,1,1,3,6,0,2,504,0,0,0,4,2010,131500
862,20,81,6,5,1984,1985,0,437,0,702,1040,1097,0,1097,0,2,0,3,6,0,2,480,0,0,0,5,2010,152000
863,20,70,5,5,1959,1959,0,395,0,0,1148,1148,0,1148,1,1,0,3,6,0,1,672,0,0,0,7,2009,132500
864,20,72,7,5,2007,2008,0,8,0,1372,1372,1372,0,1372,0,2,0,3,6,0,2,529,0,140,0,5,2008,250580
865,20,0,5,6,1970,1970,76,615,0,174,1002,1002,0,1002,1,1,0,3,5,0,2,902,0,0,0,8,2009,148500
866,20,67,8,5,2006,2007,274,8,0,1638,1638,1646,0,1646,0,2,0,3,6,1,3,870,192,80,0,11,2007,248900
867,20,85,4,5,1961,1961,0,448,0,108,1040,1120,0,1120,1,1,1,3,5,0,2,544,168,0,0,5,2007,129000
868,60,0,5,6,1948,1950,0,8,0,0,0,1547,720,2320,0,2,0,2,7,1,2,672,120,144,0,5,2006,169000
869,60,80,7,5,1993,1994,246,449,0,300,1050,1062,887,1949,1,2,1,3,8,1,2,574,156,90,0,6,2010,236000
870,20,60,5,5,1962,1962,0,8,0,894,894,894,0,894,0,1,0,2,5,0,1,308,0,0,0,8,2009,109500
871,60,70,6,5,1998,1998,116,447,0,299,804,804,878,1682,0,2,1,3,7,0,2,523,0,77,0,6,2010,200500
872,20,74,5,7,1953,1996,0,8,0,105,105,910,0,910,0,1,0,3,5,0,2,414,196,0,150,10,2008,116000
873,40,60,5,7,1949,1950,0,483,0,457,832,1036,0,1268,0,1,0,3,6,1,1,288,0,28,0,9,2009,133000
874,50,52,5,6,1941,1950,0,8,0,676,676,676,455,1131,0,1,1,3,5,0,1,200,26,0,0,8,2009,66500
875,60,75,8,5,2007,2007,0,450,0,1120,1184,1184,1426,2610,0,2,1,4,11,1,2,550,208,364,0,8,2007,303477
876,20,94,4,5,1963,1963,0,451,0,431,1064,1040,0,1040,1,1,0,3,5,0,2,648,0,0,0,1,2007,132250
877,60,74,9,5,2004,2005,216,452,0,292,1462,1462,762,2224,1,2,1,4,10,1,3,738,184,0,0,6,2009,350000
878,85,88,5,7,1961,1995,0,453,0,210,1109,1155,0,1155,1,1,0,3,6,0,2,576,192,0,0,6,2010,148000
879,20,0,5,8,1978,2005,90,15,0,218,864,864,0,864,1,1,0,3,6,0,1,336,0,0,0,7,2009,136500
880,20,60,5,5,2005,2006,0,389,0,110,1090,1090,0,1090,1,1,1,2,5,0,2,450,0,49,0,6,2007,157000
881,50,44,7,5,1990,1991,117,454,0,254,1156,1187,530,1717,0,2,1,3,7,1,2,400,168,36,0,4,2007,187500
882,60,0,6,5,1992,1993,0,8,0,808,808,808,785,1593,0,2,1,3,7,1,2,389,342,40,0,12,2009,178000
883,75,60,4,5,1912,1950,0,8,0,795,795,954,795,2230,1,1,0,5,10,0,1,440,0,188,0,3,2006,118500
884,20,65,5,5,1967,1967,60,90,0,460,892,892,0,892,0,1,0,3,5,0,1,288,0,0,0,7,2009,100000
885,120,50,9,5,1999,2000,60,455,0,460,1698,1709,0,1709,1,2,0,2,5,1,2,506,97,65,0,1,2008,328900
886,90,70,5,5,1959,2005,122,456,0,1098,1626,1712,0,1712,0,2,0,4,8,0,2,588,272,54,0,6,2006,145000
887,50,59,5,7,1955,1955,0,8,0,816,816,872,521,1393,0,1,1,3,8,0,1,300,121,0,0,4,2008,135500
888,20,95,8,6,1970,1970,0,106,823,1043,2217,2217,0,2217,1,2,0,4,8,1,2,621,81,207,0,10,2007,268000
889,20,128,6,4,1953,1953,90,457,0,481,1505,1505,0,1505,1,1,0,2,6,1,2,505,0,0,0,2,2009,149500
890,50,60,5,7,1949,2006,0,8,0,672,672,672,252,924,0,1,0,3,6,1,2,576,0,0,0,7,2007,122900
891,60,70,6,5,1978,1978,92,593,500,192,918,918,765,1683,0,2,1,3,7,1,2,440,243,0,0,7,2009,172500
892,20,70,6,8,1963,2003,0,428,0,396,1059,1068,0,1068,0,1,0,3,6,0,1,264,192,0,0,2,2006,154500
893,20,0,5,5,1954,1954,0,458,0,319,1383,1383,0,1383,1,1,0,3,6,1,1,354,511,116,0,6,2008,165000
894,90,64,5,5,1979,1979,0,8,0,0,0,1535,0,1535,0,2,0,4,8,0,2,400,0,0,0,6,2009,118858
895,60,71,6,5,1963,1963,415,291,0,380,780,983,813,1796,1,1,1,4,8,1,2,483,0,50,0,10,2008,140000
896,30,50,4,6,1936,1950,0,459,0,666,951,951,0,951,0,1,0,2,6,0,1,327,0,28,0,4,2006,106500
897,90,64,5,5,1979,1979,0,8,0,0,0,1120,1120,2240,0,2,0,6,12,0,2,528,154,0,0,6,2009,142953
898,20,100,9,5,2009,2010,760,460,0,142,2330,2364,0,2364,1,2,1,2,11,2,3,820,0,67,0,3,2010,611657
899,20,65,5,7,1961,1994,0,461,0,447,912,1236,0,1236,0,1,0,3,6,1,1,288,0,0,0,6,2006,135000
900,20,0,4,6,1971,1971,0,462,0,536,858,858,0,858,0,1,0,2,4,0,1,684,0,0,0,6,2007,110000
901,20,64,5,7,1957,2000,0,463,0,132,992,1306,0,1306,1,1,0,2,5,0,1,756,0,0,0,5,2009,153000
902,60,63,7,5,2003,2003,0,8,0,783,783,807,702,1509,0,2,1,3,8,1,2,393,0,75,0,7,2006,180000
903,20,50,7,5,2006,2006,27,8,0,1670,1670,1670,0,1670,0,2,0,3,7,1,3,690,144,60,0,8,2006,240000
904,20,0,5,6,1967,1967,75,477,0,277,876,902,0,902,0,1,0,3,6,0,1,288,0,0,0,8,2007,125500
905,20,80,5,5,1954,1954,110,465,290,412,1056,1063,0,1063,1,1,0,3,6,0,1,280,0,0,164,2,2010,128000
906,20,116,8,5,2006,2006,208,466,0,1560,1623,1636,0,1636,1,2,0,3,8,1,3,865,0,60,0,6,2007,255000
907,50,86,7,7,1936,1987,0,467,0,794,1017,1020,1037,2057,0,1,1,3,6,1,1,180,0,0,0,6,2006,250000
908,20,0,5,5,1983,1983,0,468,324,239,864,902,0,902,1,1,0,2,5,0,2,484,164,0,0,6,2006,131000
909,60,149,6,5,2005,2005,0,8,0,742,742,742,742,1484,0,2,1,3,8,1,2,390,36,24,0,6,2009,174000
910,90,80,5,5,1960,1960,361,469,0,662,1105,1105,1169,2274,0,2,0,5,12,0,2,480,0,0,0,1,2010,154300
911,20,0,5,7,1977,1989,0,435,0,1072,1268,1268,0,1268,0,1,1,3,5,0,1,252,173,0,0,10,2009,143500
912,30,51,5,7,1925,1950,0,470,0,279,768,1015,0,1015,0,1,0,3,6,0,1,450,0,0,112,7,2006,88000
913,90,82,5,6,1949,1950,0,471,0,717,1001,1001,1001,2002,0,2,0,4,8,0,3,871,0,0,0,8,2007,145000
914,160,30,6,5,2009,2009,76,472,0,318,612,612,612,1224,0,2,1,2,4,0,2,528,0,234,0,6,2009,173733
915,160,21,4,5,1970,1970,80,8,0,546,546,546,546,1092,0,1,1,3,6,0,1,286,0,0,0,1,2007,75000
916,20,50,2,3,1949,1950,0,245,0,430,480,480,0,480,1,0,0,1,4,0,1,308,0,0,0,10,2006,35311
917,20,0,4,6,1956,1956,0,516,0,75,1134,1229,0,1229,0,1,0,3,6,0,1,284,0,0,0,4,2009,135000
918,60,103,7,5,1991,1991,0,540,634,422,1104,912,1215,2127,1,2,1,4,8,1,3,833,72,192,224,11,2007,238000
919,20,87,6,8,1958,2002,0,456,411,245,1184,1414,0,1414,1,1,0,3,6,1,2,601,0,51,0,5,2008,176500
920,60,70,6,5,1994,1994,105,473,0,114,928,936,785,1721,0,2,1,3,7,0,2,471,300,87,0,7,2007,201000
921,90,67,5,7,1900,2003,0,392,0,188,1272,1272,928,2200,2,2,2,4,9,0,0,0,0,70,0,9,2008,145900
922,20,65,6,5,2005,2006,0,435,0,1288,1316,1316,0,1316,0,2,0,3,6,1,2,397,100,0,0,10,2006,169990
923,120,50,6,5,1993,1994,0,474,841,598,1604,1617,0,1617,1,2,0,2,5,1,2,533,0,69,0,7,2008,193000
924,20,79,6,6,1980,1980,157,148,1061,0,1686,1686,0,1686,1,2,0,3,7,1,2,612,384,131,0,5,2006,207500
925,20,0,5,6,1977,1977,0,376,93,266,1126,1126,0,1126,0,2,0,3,6,0,2,540,180,0,0,3,2008,175000
926,60,93,8,5,2003,2004,340,8,0,1181,1181,1234,1140,2374,0,2,1,4,10,1,3,656,104,100,0,5,2007,285000
927,60,0,7,5,1968,1968,342,475,0,280,832,1098,880,1978,0,2,1,4,9,1,2,486,0,43,0,4,2008,176000
928,20,0,8,5,2001,2001,0,8,0,1753,1753,1788,0,1788,0,2,0,3,7,1,2,522,202,151,0,6,2009,236500
929,60,0,7,5,1997,1997,285,8,0,964,964,993,1243,2236,0,2,1,4,8,1,2,642,0,0,0,11,2006,222000
930,20,73,8,5,2007,2007,0,297,0,1450,1466,1466,0,1466,0,2,0,3,7,0,3,610,100,18,0,7,2009,201000
931,20,70,5,6,1965,1965,0,437,466,121,925,925,0,925,0,1,0,2,5,0,1,429,0,0,0,7,2009,117500
932,20,84,9,5,2006,2006,302,8,0,1905,1905,1905,0,1905,0,2,0,3,8,1,3,788,0,191,0,3,2007,320000
933,20,63,7,5,2004,2004,210,386,0,1480,1500,1500,0,1500,0,2,0,3,6,0,2,570,192,36,0,8,2009,190000
934,20,313,7,7,1960,2007,0,585,0,160,585,2069,0,2069,1,2,0,4,9,1,2,505,0,0,0,11,2008,242000
935,30,52,4,5,1926,1953,108,8,0,600,600,747,0,747,0,1,0,1,5,0,2,528,0,0,32,6,2006,79900
936,20,67,7,5,2003,2003,0,476,0,343,1176,1200,0,1200,1,2,0,2,5,0,2,555,0,41,0,8,2009,184900
937,60,75,7,5,2005,2005,0,140,0,772,1113,1113,858,1971,0,2,1,3,8,1,2,689,0,48,0,2,2009,253000
938,60,73,7,5,2006,2006,0,477,0,927,1391,1391,571,1962,0,2,1,3,7,0,3,868,0,90,0,8,2006,239799
939,70,0,7,7,1940,1950,0,8,0,1032,1032,1207,1196,2403,0,2,0,4,10,2,1,349,56,0,318,6,2010,244400
940,90,55,6,5,1976,1976,0,478,396,396,1728,1728,0,1728,0,2,0,4,8,0,2,574,40,0,0,7,2006,150900
941,60,0,7,5,1999,1999,298,479,0,220,992,1022,1038,2060,1,2,1,3,8,1,2,390,0,0,0,6,2009,214000
942,90,42,4,3,1977,1977,0,480,0,0,1440,1440,0,1440,2,2,0,4,8,0,0,0,321,0,0,8,2007,150000
943,90,100,5,4,1967,1967,0,8,0,1632,1632,1632,0,1632,0,2,0,4,8,0,2,576,0,0,0,6,2007,143000
944,20,0,6,6,1958,1958,541,289,354,354,819,1344,0,1344,0,1,0,3,7,1,2,525,0,118,0,1,2009,137500
945,50,98,5,6,1890,1996,0,128,0,0,1088,1188,561,1869,0,1,0,2,7,0,2,456,48,0,244,9,2009,124900
946,80,70,5,6,1959,1959,128,481,294,102,1144,1144,0,1144,1,1,0,3,6,1,1,796,86,0,0,3,2006,143000
947,20,85,8,5,2002,2003,236,91,0,316,1616,1629,0,1629,1,2,0,3,9,1,3,808,0,252,0,11,2007,270000
948,60,65,7,5,2002,2002,144,8,0,936,936,936,840,1776,0,2,1,3,7,1,2,474,144,96,0,2,2006,192500
949,20,78,6,7,1972,2006,0,601,0,179,1161,1381,0,1381,1,1,1,3,5,1,2,676,0,0,0,3,2010,197500
950,20,60,5,8,1950,2002,0,483,149,317,864,864,0,864,1,1,0,3,5,0,2,720,194,0,0,7,2007,129000
951,20,60,5,5,1965,1965,0,208,0,187,828,965,0,965,1,1,0,3,6,0,1,300,421,0,0,7,2006,119900
952,85,60,5,8,1972,2003,0,103,0,108,768,768,0,768,0,1,0,2,5,0,1,396,192,0,0,4,2009,133900
953,60,0,5,4,1969,1969,232,568,193,29,784,1168,800,1968,0,2,1,4,7,1,2,530,305,189,0,9,2008,172000
954,90,35,6,5,1975,1975,250,385,0,0,945,980,0,980,0,2,0,4,4,0,0,0,0,0,0,10,2006,127500
955,90,82,6,6,1946,1950,423,568,0,495,979,979,979,1958,0,2,0,4,8,0,2,492,0,0,0,8,2007,145000
956,160,24,6,6,1980,1980,0,459,0,276,561,561,668,1229,0,1,1,2,5,1,2,462,150,0,0,5,2009,124000
957,20,70,5,5,1962,1962,0,486,0,640,1057,1057,0,1057,0,1,0,3,6,0,2,576,0,0,0,4,2007,132000
958,20,65,7,5,2003,2003,0,487,0,638,1337,1337,0,1337,1,2,0,3,6,0,2,531,0,39,0,10,2007,185000
959,160,24,7,5,1999,1999,0,504,0,92,696,696,720,1416,1,2,1,3,6,0,2,484,0,44,0,5,2010,155000
960,20,50,5,7,1958,2008,0,488,0,162,858,858,0,858,1,1,0,2,4,0,0,0,117,0,0,2,2010,116500
961,60,0,6,7,1977,1995,424,489,0,434,1330,1542,1330,2872,1,2,1,4,11,1,2,619,550,282,0,7,2008,272000
962,160,24,6,6,1976,1976,0,490,0,248,804,804,744,1548,1,2,1,3,7,1,2,440,48,0,0,7,2007,155000
963,20,122,9,5,2007,2007,0,8,0,1800,1800,1800,0,1800,0,2,0,2,7,0,2,702,288,136,0,5,2009,239000
964,60,80,7,5,2002,2003,44,357,0,193,817,824,1070,1894,1,2,1,4,8,1,2,510,0,40,0,2,2010,214900
965,60,65,6,5,2005,2007,0,8,0,783,783,783,701,1484,0,2,1,3,8,1,2,393,0,72,0,7,2007,178900
966,50,130,5,7,1940,1950,0,228,0,300,728,976,332,1308,1,1,1,2,7,2,1,256,0,70,0,6,2009,160000
967,20,0,5,7,1955,1955,151,454,0,196,1098,1098,0,1098,1,1,0,3,6,0,1,260,0,0,0,7,2008,135000
968,50,50,3,6,1910,1950,0,8,0,600,600,600,368,968,0,1,0,2,6,0,0,0,0,0,0,5,2009,37900
969,190,75,6,5,1958,1958,105,441,0,75,588,1095,0,1095,1,1,0,2,6,0,1,264,0,0,0,3,2006,140000
970,50,60,4,4,1949,1950,0,8,0,720,720,720,472,1192,0,1,1,4,6,0,0,0,0,0,0,12,2006,135000
971,160,36,7,5,2003,2004,106,83,0,197,764,764,862,1626,0,2,0,2,6,0,2,474,0,27,0,7,2009,173000
972,120,55,6,5,1979,1979,0,8,0,918,918,918,0,918,0,2,0,2,5,1,1,264,28,0,0,4,2010,99500
973,20,95,7,5,2007,2008,0,8,0,1428,1428,1428,0,1428,0,2,0,3,6,0,2,480,0,120,0,12,2008,182000
974,70,60,7,8,1910,1993,0,8,0,728,728,1136,883,2019,0,1,0,3,8,0,2,532,509,135,0,10,2009,167500
975,160,0,7,5,2000,2000,0,208,0,32,673,673,709,1382,1,2,1,3,6,0,2,490,153,50,0,4,2006,165000
976,30,51,4,7,1923,1958,0,8,0,440,440,869,0,869,0,1,0,2,4,0,0,0,0,0,0,8,2006,85500
977,120,35,7,5,2006,2007,0,491,0,135,1241,1241,0,1241,1,1,1,1,4,0,2,569,0,116,0,11,2007,199900
978,20,68,4,5,1954,1954,0,475,0,342,894,894,0,894,0,1,0,3,5,0,2,400,0,0,0,5,2007,110000
979,20,80,5,6,1963,1963,0,554,0,470,1121,1121,0,1121,1,1,0,3,5,0,2,480,0,80,0,6,2009,139000
980,85,0,7,9,1961,2007,210,493,0,77,944,999,0,999,1,1,0,3,6,0,2,588,144,76,0,7,2008,178400
981,60,98,8,5,1998,1999,975,494,0,371,1225,1276,1336,2612,1,2,1,4,8,1,3,676,250,0,0,7,2009,336000
982,20,43,7,5,2007,2007,16,8,0,1266,1266,1266,0,1266,0,2,0,2,6,1,2,388,100,16,0,3,2008,159895
983,60,0,8,5,2002,2002,0,8,0,1128,1128,1149,1141,2290,0,2,1,4,9,1,2,779,0,0,0,5,2008,255900
984,90,75,5,5,1977,1977,0,8,0,0,0,1302,432,1734,0,2,0,4,8,0,2,539,0,0,0,8,2009,126000
985,190,68,5,5,1950,1950,0,433,0,124,1164,1164,0,1164,1,1,0,3,5,0,1,240,0,48,0,8,2008,125000
986,50,59,6,8,1910,2003,0,8,0,485,485,1001,634,1635,0,1,0,2,5,0,1,255,394,0,0,6,2006,117000
987,20,83,9,5,2009,2010,450,495,0,284,1930,1940,0,1940,1,2,1,3,8,1,3,606,168,95,0,4,2010,395192
988,60,0,6,6,1976,1976,298,439,0,692,848,1118,912,2030,0,2,1,4,8,1,2,551,0,224,0,6,2007,195000
989,60,65,7,5,2006,2006,0,8,0,770,770,778,798,1576,0,2,1,3,6,0,2,614,0,50,0,8,2006,197000
990,60,82,8,5,1997,1998,423,496,0,322,1396,1407,985,2392,1,2,1,3,7,1,3,870,0,70,0,6,2006,348000
991,70,121,8,9,1882,1986,0,3,0,700,916,916,826,1742,0,1,1,4,8,1,2,424,0,169,0,11,2009,168000
992,60,80,6,8,1964,1993,340,497,117,169,822,1020,831,1851,0,2,1,3,7,1,2,440,239,42,0,7,2007,187000
993,60,68,6,5,2005,2006,0,8,0,750,750,750,750,1500,0,2,1,3,6,0,2,564,0,35,0,8,2006,173900
994,20,96,10,5,2006,2007,230,498,0,528,1700,1718,0,1718,1,2,0,3,7,1,3,786,216,48,0,7,2009,337500
995,50,51,4,7,1946,1950,0,38,0,363,747,774,456,1230,1,1,1,3,5,0,1,305,0,57,0,8,2006,121600
996,20,0,5,6,1961,1961,0,499,0,135,1050,1050,0,1050,1,1,0,3,6,0,1,368,0,319,0,1,2006,136500
997,20,0,6,6,1970,1970,571,8,0,1442,1442,1442,0,1442,0,2,0,2,6,1,2,615,371,0,0,2,2009,185000
998,30,60,3,4,1922,1950,0,8,0,1007,1007,1077,0,1077,0,1,0,3,6,1,1,210,0,100,48,5,2006,91000
999,20,64,7,5,2006,2006,24,421,0,501,1187,1208,0,1208,1,2,0,2,6,0,2,632,105,61,0,2,2010,206000
1000,20,74,3,3,1952,1952,0,8,0,0,0,944,0,944,0,1,0,2,4,0,2,528,0,0,0,7,2009,82000
1001,30,60,5,6,1920,1950,0,8,0,691,691,691,0,691,0,1,0,2,4,0,1,216,0,20,94,1,2007,86000
1002,20,75,8,5,2006,2006,53,55,0,1550,1574,1574,0,1574,0,2,0,3,7,1,3,824,144,104,0,7,2008,232000
1003,90,0,5,6,1976,1976,164,8,0,1680,1680,1680,0,1680,0,2,0,4,8,0,2,528,0,0,0,6,2007,136905
1004,120,43,7,5,2005,2006,16,297,0,1330,1346,1504,0,1504,0,2,0,1,7,1,2,457,156,0,0,5,2009,181000
1005,80,65,5,8,1977,1977,220,500,0,390,985,985,0,985,0,2,0,3,6,0,1,328,210,0,0,11,2008,149900
1006,20,0,6,3,1970,1970,0,501,0,420,1657,1657,0,1657,0,2,0,3,7,1,2,484,0,0,0,3,2007,163500
1007,160,21,4,4,1970,1970,0,502,273,0,546,546,546,1092,0,1,1,3,6,0,1,286,238,0,0,8,2009,88000
1008,20,43,7,5,2004,2005,108,8,0,1710,1710,1710,0,1710,0,2,0,3,7,1,2,550,100,48,0,4,2009,240000
1009,50,60,5,5,1926,1950,0,8,0,1008,1008,1008,0,1522,0,2,0,4,7,0,0,0,0,0,138,6,2006,102000
1010,50,115,5,5,1948,1950,0,8,0,720,720,720,551,1271,0,2,0,4,7,1,1,312,0,0,108,8,2008,135000
1011,90,75,5,5,1965,1965,0,8,0,0,0,1664,0,1664,0,2,0,4,8,0,0,0,0,0,0,5,2010,100000
1012,70,55,6,7,1923,1996,0,8,0,602,602,900,602,1502,0,1,1,3,7,2,1,180,96,0,112,8,2007,165000
1013,30,60,5,4,1910,2006,0,261,465,310,1022,1022,0,1022,1,1,0,2,4,0,1,280,0,30,226,6,2009,85000
1014,20,60,6,5,1948,1950,206,52,0,746,1082,1082,0,1082,0,1,0,2,5,1,1,240,0,130,0,11,2007,119200
1015,60,70,8,6,2001,2001,0,26,0,167,810,810,855,1665,1,2,1,3,6,0,2,528,0,45,0,11,2009,227000
1016,20,73,7,5,1996,1996,196,237,0,814,1504,1504,0,1504,1,2,0,3,6,1,2,478,115,66,0,6,2009,203000
1017,120,0,8,5,1984,1984,0,127,0,184,1220,1360,0,1360,1,1,0,1,4,1,2,565,63,0,0,8,2009,187500
1018,80,0,7,5,1991,1992,76,8,0,384,384,802,670,1472,0,2,1,3,7,1,2,402,164,0,0,5,2007,160000
1019,120,43,7,5,2005,2005,145,297,0,1346,1362,1506,0,1506,0,2,0,2,6,1,2,440,142,20,0,4,2006,213490
1020,20,60,4,5,2005,2005,0,457,0,108,1132,1132,0,1132,1,1,1,2,5,0,2,451,252,64,0,6,2008,176000
1021,20,64,7,5,2006,2006,84,503,0,515,1199,1220,0,1220,1,2,0,2,6,0,2,632,105,54,0,7,2006,194000
1022,50,52,5,5,1930,1950,0,504,0,588,912,912,336,1248,0,1,0,2,6,0,1,160,0,0,192,3,2007,87000
1023,120,43,7,5,2005,2006,14,297,0,1330,1346,1504,0,1504,0,2,0,2,7,1,2,437,156,20,0,5,2008,191000
1024,20,0,8,6,1976,1976,0,505,400,0,1565,2898,0,2898,1,2,0,2,10,1,2,665,0,72,174,5,2008,287000
1025,20,70,5,5,1972,1972,0,506,468,276,882,882,0,882,1,1,0,3,5,0,2,461,96,0,0,3,2007,112500
1026,20,73,5,5,1960,1960,324,155,0,571,1268,1264,0,1264,1,1,0,3,6,2,2,461,0,0,0,4,2010,167500
1027,20,71,8,5,2007,2008,338,507,0,125,1638,1646,0,1646,1,2,0,3,7,1,3,800,192,44,0,4,2008,293077
1028,50,79,5,5,1941,1950,0,502,41,359,768,968,408,1376,1,1,0,3,6,1,1,240,0,0,0,4,2007,105000
1029,160,21,6,7,1972,1972,281,508,0,355,672,672,546,1218,0,1,1,3,7,0,1,264,0,28,0,5,2006,118000
1030,190,0,5,8,1916,1995,0,8,0,686,686,948,980,1928,0,2,0,5,10,0,0,0,0,0,228,7,2006,160000
1031,75,102,7,3,1920,1970,0,414,0,301,824,1687,998,3082,1,2,1,5,12,2,2,672,136,63,0,8,2009,197000
1032,60,0,8,7,1993,1993,0,511,0,326,1338,1352,1168,2520,1,2,1,5,10,1,3,796,209,55,0,11,2006,310000
1033,20,0,7,5,2002,2002,295,250,0,668,1654,1654,0,1654,1,2,0,3,6,0,3,900,0,136,0,2,2006,230000
1034,30,50,5,7,1938,1950,0,8,0,920,920,954,0,954,0,1,0,2,5,1,1,240,0,0,0,6,2007,119750
1035,20,0,4,3,1957,1957,0,8,0,0,0,845,0,845,0,1,0,3,5,0,1,290,186,0,0,1,2009,84000
1036,20,89,9,5,2007,2008,70,529,0,598,1620,1620,0,1620,1,2,0,2,6,1,3,912,228,0,0,9,2009,315500
1037,60,0,8,5,2001,2002,396,8,0,1055,1055,1055,1208,2263,0,2,1,3,7,1,2,905,0,45,0,9,2008,287000
1038,160,21,4,6,1970,2008,0,8,0,546,546,798,546,1344,0,1,1,3,6,1,0,0,0,0,0,5,2009,97000
1039,180,21,4,4,1970,1970,0,511,0,121,630,630,0,630,1,1,0,1,3,0,1,286,0,0,0,4,2009,80000
1040,20,88,5,4,1957,2000,67,279,682,284,1134,1803,0,1803,1,2,0,3,8,1,2,484,0,0,0,1,2006,155000
1041,60,0,6,8,1966,2000,252,291,64,336,800,800,832,1632,0,1,1,4,7,0,2,484,0,40,0,7,2008,173000
1042,120,34,6,5,2005,2005,135,512,0,406,1306,1306,0,1306,1,2,0,1,5,1,2,624,170,63,0,8,2009,196000
1043,60,86,7,5,1990,1990,99,513,0,390,1475,1532,797,2329,1,2,1,4,10,1,2,514,192,121,0,5,2008,262280
1044,20,80,8,5,1981,1981,0,514,0,1420,2524,2524,0,2524,1,2,1,4,9,1,2,542,474,120,0,7,2009,278000
1045,20,0,3,5,1955,1955,0,8,0,0,0,1733,0,1733,0,2,0,4,8,1,2,452,0,0,0,6,2009,139600
1046,60,85,9,5,2005,2006,208,515,0,1752,1992,1992,876,2868,0,3,1,4,11,1,3,716,214,108,0,7,2006,556581
1047,20,57,5,5,1994,1995,0,421,0,304,990,990,0,990,0,1,0,3,5,0,2,672,0,0,0,2,2008,145000
1048,20,100,5,4,1960,2006,75,8,0,0,0,1771,0,1771,0,1,0,3,9,1,2,336,0,0,0,11,2009,115000
1049,20,60,4,7,1946,2006,0,8,0,0,0,930,0,930,0,1,0,2,6,0,1,308,0,0,0,4,2010,84900
1050,20,73,7,5,2007,2007,0,8,0,1302,1302,1302,0,1302,0,2,0,3,6,0,2,436,0,22,0,8,2007,176485
1051,20,103,7,5,2007,2007,0,8,0,1316,1316,1316,0,1316,0,2,0,3,6,1,2,440,0,20,0,10,2007,200141
1052,60,100,6,6,1964,1978,272,335,0,374,816,1127,850,1977,0,1,1,4,9,1,2,540,0,52,0,6,2007,165000
1053,20,68,5,6,1957,2002,145,516,0,833,1216,1526,0,1526,0,1,0,4,7,1,1,364,116,78,0,5,2010,144500
1054,60,90,8,5,2002,2002,210,448,0,133,1065,1091,898,1989,1,2,1,3,7,1,2,586,199,60,0,11,2006,255000
1055,20,104,6,5,1976,1976,160,517,0,549,1193,1523,0,1523,0,2,0,3,7,1,2,478,0,0,0,5,2008,180000
1056,120,43,7,5,2005,2005,240,469,0,705,1364,1364,0,1364,1,2,0,2,6,1,2,484,192,36,0,6,2006,185850
1057,60,0,7,6,1994,1994,0,500,0,378,973,979,871,1850,0,2,1,3,7,1,2,467,168,98,0,1,2009,248000
1058,60,96,9,5,2008,2008,154,478,0,168,1104,1130,1054,2184,1,2,1,3,10,1,3,836,0,102,0,7,2009,335000
1059,50,0,6,7,1932,1950,480,121,557,0,854,1096,895,1991,0,1,1,3,7,1,2,432,0,0,19,3,2007,220000
1060,120,41,8,5,2001,2001,0,420,0,722,1338,1338,0,1338,1,2,0,2,6,0,2,582,0,0,170,4,2010,213500
1061,30,120,3,4,1935,1950,0,8,0,894,894,894,0,894,0,1,0,2,6,0,3,1248,0,20,0,8,2008,81000
1062,190,85,5,5,1900,1950,0,8,0,662,662,1422,915,2337,0,2,0,5,10,0,2,560,0,57,0,9,2007,90000
1063,30,50,6,6,1925,1980,0,518,0,706,1103,1103,0,1103,0,1,0,2,5,1,2,440,166,120,0,7,2006,110500
1064,20,0,5,6,1966,1966,200,519,230,184,1154,1154,0,1154,0,1,1,3,6,1,2,480,0,58,0,11,2009,154000
1065,60,80,7,5,1996,1997,0,54,0,105,1306,1306,954,2260,1,2,1,3,7,0,2,533,296,44,0,4,2010,328000
